year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour
2013	1	1	1603	1600	3	1839	1830	9	WN	591	N965WN	EWR	DEN	254	1605	16	0	2013-01-01T21:00:00Z
2013	1	1	1632	1635	-3	1903	1840	23	WN	190	N258WN	LGA	STL	181	888	16	35	2013-01-01T21:00:00Z
2013	1	1	1657	1650	7	1921	1840	41	WN	2773	N462WN	EWR	STL	181	872	16	50	2013-01-01T21:00:00Z
2013	1	1	1708	1700	8	2037	2005	32	WN	1066	N778SW	EWR	HOU	245	1411	17	0	2013-01-01T22:00:00Z
2013	1	1	1744	1745	-1	1925	1915	10	WN	128	N8324A	LGA	MDW	137	725	17	45	2013-01-01T22:00:00Z
2013	1	1	1751	1745	6	2015	1910	65	WN	3384	N764SW	EWR	MDW	148	711	17	45	2013-01-01T22:00:00Z
2013	1	1	1815	1805	10	1928	1920	8	WN	731	N266WN	LGA	BWI	46	185	18	5	2013-01-01T23:00:00Z
2013	1	1	1858	1900	-2	2034	2035	-1	WN	2944	N905WN	LGA	MKE	131	738	19	0	2013-01-02T00:00:00Z
2013	1	1	2026	1955	31	2205	2120	45	WN	195	N957WN	EWR	MDW	134	711	19	55	2013-01-02T00:00:00Z
2013	1	1	2058	2100	-2	2235	2230	5	WN	946	N509SW	LGA	MDW	134	725	21	0	2013-01-02T02:00:00Z
2013	1	2	600	600	0	737	725	12	WN	3136	N8311Q	LGA	MDW	117	725	6	0	2013-01-02T11:00:00Z
2013	1	2	611	600	11	756	725	31	WN	1563	N235WN	EWR	MDW	139	711	6	0	2013-01-02T11:00:00Z
2013	1	2	628	615	13	730	715	15	WN	3641	N961WN	EWR	BWI	42	169	6	15	2013-01-02T11:00:00Z
2013	1	2	630	630	0	727	740	-13	WN	4648	N7735A	LGA	BWI	42	185	6	30	2013-01-02T11:00:00Z
2013	1	2	734	700	34	1045	1025	20	WN	20	N485WN	EWR	HOU	235	1411	7	0	2013-01-02T12:00:00Z
2013	1	2	740	740	0	1025	1015	10	WN	1581	N468WN	LGA	DEN	263	1620	7	40	2013-01-02T12:00:00Z
2013	1	2	834	800	34	1226	1145	41	WN	2392	N923WN	EWR	PHX	331	2133	8	0	2013-01-02T13:00:00Z
2013	1	2	855	835	20	1022	1000	22	WN	4974	N213WN	EWR	MDW	126	711	8	35	2013-01-02T13:00:00Z
2013	1	2	932	925	7	1157	1155	2	WN	1484	N495WN	EWR	DEN	243	1605	9	25	2013-01-02T14:00:00Z
2013	1	2	938	940	-2	1110	1120	-10	WN	1807	N905WN	LGA	MKE	123	738	9	40	2013-01-02T14:00:00Z
2013	1	2	954	945	9	1115	1115	0	WN	1222	N403WN	LGA	MDW	121	725	9	45	2013-01-02T14:00:00Z
2013	1	2	1101	1100	1	1201	1215	-14	WN	3094	N701GS	LGA	BWI	35	185	11	0	2013-01-02T16:00:00Z
2013	1	2	1126	1125	1	1333	1325	8	WN	316	N258WN	LGA	STL	162	888	11	25	2013-01-02T16:00:00Z
2013	1	2	1200	1145	15	1418	1335	43	WN	3018	N364SW	EWR	STL	176	872	11	45	2013-01-02T16:00:00Z
2013	1	2	1236	1240	-4	1403	1405	-2	WN	3223	N486WN	LGA	MKE	127	738	12	40	2013-01-02T17:00:00Z
2013	1	2	1239	1220	19	1328	1320	8	WN	1672	N941WN	EWR	BWI	36	169	12	20	2013-01-02T17:00:00Z
2013	1	2	1256	1225	31	1409	1345	24	WN	408	N936WN	EWR	MDW	114	711	12	25	2013-01-02T17:00:00Z
2013	1	2	1258	1255	3	1537	1535	2	WN	1251	N291WN	LGA	DEN	258	1620	12	55	2013-01-02T17:00:00Z
2013	1	2	1319	1305	14	1633	1615	18	WN	3294	N950WN	EWR	HOU	240	1411	13	5	2013-01-02T18:00:00Z
2013	1	2	1347	1345	2	1509	1510	-1	WN	2967	N917WN	LGA	MDW	123	725	13	45	2013-01-02T18:00:00Z
2013	1	2	1431	1345	46	1821	1730	51	WN	4859	N7738A	EWR	PHX	330	2133	13	45	2013-01-02T18:00:00Z
2013	1	2	1516	1520	-4	1653	1650	3	WN	2081	N707SA	LGA	MKE	123	738	15	20	2013-01-02T20:00:00Z
2013	1	2	1616	1610	6	1839	1840	-1	WN	2305	N941WN	EWR	DEN	246	1605	16	10	2013-01-02T21:00:00Z
2013	1	2	1632	1630	2	1838	1835	3	WN	864	N450WN	LGA	STL	152	888	16	30	2013-01-02T21:00:00Z
2013	1	2	1658	1700	-2	1857	1850	7	WN	3358	N442WN	EWR	STL	159	872	17	0	2013-01-02T22:00:00Z
2013	1	2	1714	1555	79	1837	1715	82	WN	2521	N483WN	EWR	MDW	127	711	15	55	2013-01-02T20:00:00Z
2013	1	2	1750	1745	5	1915	1910	5	WN	2827	N770SA	EWR	MDW	124	711	17	45	2013-01-02T22:00:00Z
2013	1	2	1750	1755	-5	1934	1925	9	WN	1186	N8316H	LGA	MDW	121	725	17	55	2013-01-02T22:00:00Z
2013	1	2	1810	1655	75	2146	2000	106	WN	2529	N901WN	EWR	HOU	243	1411	16	55	2013-01-02T21:00:00Z
2013	1	2	1810	1815	-5	1923	1930	-7	WN	4844	N233LV	LGA	BWI	40	185	18	15	2013-01-02T23:00:00Z
2013	1	2	1835	1825	10	1942	1940	2	WN	2450	N461WN	EWR	BWI	36	169	18	25	2013-01-02T23:00:00Z
2013	1	2	1856	1900	-4	2021	2035	-14	WN	3414	N752SW	LGA	MKE	130	738	19	0	2013-01-03T00:00:00Z
2013	1	2	2009	1955	14	2146	2130	16	WN	540	N704SW	EWR	MDW	122	711	19	55	2013-01-03T00:00:00Z
2013	1	2	2054	2100	-6	2224	2230	-6	WN	946	N443WN	LGA	MDW	131	725	21	0	2013-01-03T02:00:00Z
2013	1	3	601	600	1	730	730	0	WN	959	N8329B	LGA	MDW	129	725	6	0	2013-01-03T11:00:00Z
2013	1	3	603	605	-2	709	705	4	WN	1036	N783SW	EWR	BWI	39	169	6	5	2013-01-03T11:00:00Z
2013	1	3	633	630	3	752	740	12	WN	4646	N447WN	LGA	BWI	43	185	6	30	2013-01-03T11:00:00Z
2013	1	3	704	700	4	1036	1025	11	WN	20	N7740A	EWR	HOU	246	1411	7	0	2013-01-03T12:00:00Z
2013	1	3	757	755	2	1008	1030	-22	WN	733	N723SW	LGA	DEN	233	1620	7	55	2013-01-03T12:00:00Z
2013	1	3	800	800	0	1146	1145	1	WN	900	N476WN	EWR	PHX	326	2133	8	0	2013-01-03T13:00:00Z
2013	1	3	835	835	0	957	1000	-3	WN	1170	N249WN	EWR	MDW	118	711	8	35	2013-01-03T13:00:00Z
2013	1	3	923	925	-2	1207	1150	17	WN	766	N770SA	EWR	DEN	227	1605	9	25	2013-01-03T14:00:00Z
2013	1	3	933	935	-2	1100	1105	-5	WN	986	N923WN	LGA	MDW	123	725	9	35	2013-01-03T14:00:00Z
2013	1	3	946	940	6	1106	1120	-14	WN	1807	N938WN	LGA	MKE	115	738	9	40	2013-01-03T14:00:00Z
2013	1	3	1104	1100	4	1158	1215	-17	WN	321	N785SW	LGA	BWI	40	185	11	0	2013-01-03T16:00:00Z
2013	1	3	1132	1125	7	1323	1325	-2	WN	1057	N480WN	LGA	STL	148	888	11	25	2013-01-03T16:00:00Z
2013	1	3	1200	1145	15	1354	1335	19	WN	794	N383SW	EWR	STL	155	872	11	45	2013-01-03T16:00:00Z
2013	1	3	1220	1220	0	1353	1340	13	WN	133	N716SW	EWR	MDW	115	711	12	20	2013-01-03T17:00:00Z
2013	1	3	1233	1225	8	1327	1325	2	WN	831	N619SW	EWR	BWI	35	169	12	25	2013-01-03T17:00:00Z
2013	1	3	1239	1240	-1	1347	1405	-18	WN	564	N276WN	LGA	MKE	114	738	12	40	2013-01-03T17:00:00Z
2013	1	3	1257	1255	2	1513	1535	-22	WN	1251	N270WN	LGA	DEN	229	1620	12	55	2013-01-03T17:00:00Z
2013	1	3	1300	1300	0	1617	1610	7	WN	2596	N922WN	EWR	HOU	238	1411	13	0	2013-01-03T18:00:00Z
2013	1	3	1331	1330	1	1648	1710	-22	WN	654	N458WN	EWR	PHX	298	2133	13	30	2013-01-03T18:00:00Z
2013	1	3	1349	1350	-1	1506	1515	-9	WN	2162	N228WN	LGA	MDW	118	725	13	50	2013-01-03T18:00:00Z
2013	1	3	1519	1520	-1	1640	1650	-10	WN	2081	N236WN	LGA	MKE	114	738	15	20	2013-01-03T20:00:00Z
2013	1	3	1530	1530	0	1657	1650	7	WN	680	N916WN	EWR	MDW	114	711	15	30	2013-01-03T20:00:00Z
2013	1	3	1606	1605	1	1809	1835	-26	WN	350	N7730A	EWR	DEN	223	1605	16	5	2013-01-03T21:00:00Z
2013	1	3	1635	1635	0	1809	1840	-31	WN	190	N426WN	LGA	STL	141	888	16	35	2013-01-03T21:00:00Z
2013	1	3	1657	1650	7	1830	1840	-10	WN	2773	N792SW	EWR	STL	138	872	16	50	2013-01-03T21:00:00Z
2013	1	3	1704	1700	4	2015	2005	10	WN	1066	N924WN	EWR	HOU	233	1411	17	0	2013-01-03T22:00:00Z
2013	1	3	1750	1745	5	1908	1910	-2	WN	1927	N710SW	EWR	MDW	119	711	17	45	2013-01-03T22:00:00Z
2013	1	3	1804	1745	19	1935	1915	20	WN	128	N8315C	LGA	MDW	115	725	17	45	2013-01-03T22:00:00Z
2013	1	3	1806	1805	1	1911	1920	-9	WN	731	N449WN	LGA	BWI	42	185	18	5	2013-01-03T23:00:00Z
2013	1	3	1829	1815	14	1941	1930	11	WN	2582	N257WN	EWR	BWI	41	169	18	15	2013-01-03T23:00:00Z
2013	1	3	1856	1900	-4	2009	2035	-26	WN	2944	N482WN	LGA	MKE	114	738	19	0	2013-01-04T00:00:00Z
2013	1	3	2049	1955	54	2204	2120	44	WN	195	N770SA	EWR	MDW	111	711	19	55	2013-01-04T00:00:00Z
2013	1	3	2058	2100	-2	2202	2230	-28	WN	946	N485WN	LGA	MDW	109	725	21	0	2013-01-04T02:00:00Z
2013	1	4	600	605	-5	651	705	-14	WN	1036	N251WN	EWR	BWI	34	169	6	5	2013-01-04T11:00:00Z
2013	1	4	602	600	2	718	730	-12	WN	959	N8322X	LGA	MDW	114	725	6	0	2013-01-04T11:00:00Z
2013	1	4	629	630	-1	717	740	-23	WN	4646	N357SW	LGA	BWI	37	185	6	30	2013-01-04T11:00:00Z
2013	1	4	700	700	0	956	1025	-29	WN	20	N277WN	EWR	HOU	220	1411	7	0	2013-01-04T12:00:00Z
2013	1	4	754	755	-1	956	1030	-34	WN	733	N269WN	LGA	DEN	218	1620	7	55	2013-01-04T12:00:00Z
2013	1	4	802	800	2	1126	1145	-19	WN	900	N209WN	EWR	PHX	294	2133	8	0	2013-01-04T13:00:00Z
2013	1	4	833	835	-2	948	1000	-12	WN	1170	N299WN	EWR	MDW	113	711	8	35	2013-01-04T13:00:00Z
2013	1	4	937	935	2	1052	1105	-13	WN	986	N7726A	LGA	MDW	111	725	9	35	2013-01-04T14:00:00Z
2013	1	4	942	940	2	1056	1120	-24	WN	1807	N656SW	LGA	MKE	117	738	9	40	2013-01-04T14:00:00Z
2013	1	4	946	925	21	1144	1150	-6	WN	766	N714CB	EWR	DEN	219	1605	9	25	2013-01-04T14:00:00Z
2013	1	4	1110	1100	10	1211	1215	-4	WN	321	N700GS	LGA	BWI	38	185	11	0	2013-01-04T16:00:00Z
2013	1	4	1141	1125	16	1312	1325	-13	WN	1057	N921WN	LGA	STL	135	888	11	25	2013-01-04T16:00:00Z
2013	1	4	1145	1145	0	1316	1335	-19	WN	794	N370SW	EWR	STL	133	872	11	45	2013-01-04T16:00:00Z
2013	1	4	1232	1220	12	1337	1340	-3	WN	133	N272WN	EWR	MDW	110	711	12	20	2013-01-04T17:00:00Z
2013	1	4	1237	1225	12	1325	1325	0	WN	831	N710SW	EWR	BWI	33	169	12	25	2013-01-04T17:00:00Z
2013	1	4	1238	1240	-2	1351	1405	-14	WN	564	N254WN	LGA	MKE	116	738	12	40	2013-01-04T17:00:00Z
2013	1	4	1253	1255	-2	1511	1535	-24	WN	1251	N482WN	LGA	DEN	224	1620	12	55	2013-01-04T17:00:00Z
2013	1	4	1324	1300	24	1621	1610	11	WN	2596	N286WN	EWR	HOU	222	1411	13	0	2013-01-04T18:00:00Z
2013	1	4	1328	1330	-2	1645	1710	-25	WN	654	N281WN	EWR	PHX	302	2133	13	30	2013-01-04T18:00:00Z
2013	1	4	1351	1350	1	1501	1515	-14	WN	2162	N764SW	LGA	MDW	115	725	13	50	2013-01-04T18:00:00Z
2013	1	4	1529	1530	-1	1640	1650	-10	WN	680	N936WN	EWR	MDW	115	711	15	30	2013-01-04T20:00:00Z
2013	1	4	1550	1520	30	1719	1650	29	WN	2081	N436WN	LGA	MKE	116	738	15	20	2013-01-04T20:00:00Z
2013	1	4	1603	1605	-2	1814	1835	-21	WN	350	N710SW	EWR	DEN	225	1605	16	5	2013-01-04T21:00:00Z
2013	1	4	1652	1635	17	1833	1840	-7	WN	190	N456WN	LGA	STL	136	888	16	35	2013-01-04T21:00:00Z
2013	1	4	1658	1700	-2	1959	2005	-6	WN	1066	N799SW	EWR	HOU	225	1411	17	0	2013-01-04T22:00:00Z
2013	1	4	1706	1650	16	1836	1840	-4	WN	2773	N7738A	EWR	STL	132	872	16	50	2013-01-04T21:00:00Z
2013	1	4	1746	1745	1	1904	1910	-6	WN	1927	N479WN	EWR	MDW	115	711	17	45	2013-01-04T22:00:00Z
2013	1	4	1757	1745	12	1910	1915	-5	WN	128	N8309C	LGA	MDW	114	725	17	45	2013-01-04T22:00:00Z
2013	1	4	1809	1805	4	1939	1920	19	WN	731	N960WN	LGA	BWI	48	185	18	5	2013-01-04T23:00:00Z
2013	1	4	1832	1815	17	1940	1930	10	WN	2582	N214WN	EWR	BWI	34	169	18	15	2013-01-04T23:00:00Z
2013	1	4	1902	1900	2	2022	2035	-13	WN	2944	N958WN	LGA	MKE	119	738	19	0	2013-01-05T00:00:00Z
2013	1	4	1952	1955	-3	2111	2120	-9	WN	195	N714CB	EWR	MDW	117	711	19	55	2013-01-05T00:00:00Z
2013	1	4	2105	2100	5	2215	2230	-15	WN	946	N963WN	LGA	MDW	115	725	21	0	2013-01-05T02:00:00Z
2013	1	5	606	610	-4	703	715	-12	WN	3170	N469WN	EWR	BWI	33	169	6	10	2013-01-05T11:00:00Z
2013	1	5	615	615	0	737	745	-8	WN	122	N8306H	LGA	MDW	119	725	6	15	2013-01-05T11:00:00Z
2013	1	5	626	625	1	801	820	-19	WN	1888	N909WN	LGA	STL	143	888	6	25	2013-01-05T11:00:00Z
2013	1	5	704	700	4	1013	1010	3	WN	3995	N276WN	EWR	HOU	228	1411	7	0	2013-01-05T12:00:00Z
2013	1	5	811	800	11	1139	1145	-6	WN	3149	N720WN	EWR	PHX	306	2133	8	0	2013-01-05T13:00:00Z
2013	1	5	820	755	25	916	905	11	WN	3517	N429WN	LGA	BWI	38	185	7	55	2013-01-05T12:00:00Z
2013	1	5	834	830	4	956	955	1	WN	101	N293WN	EWR	MDW	122	711	8	30	2013-01-05T13:00:00Z
2013	1	5	925	925	0	1137	1150	-13	WN	168	N935WN	EWR	DEN	236	1605	9	25	2013-01-05T14:00:00Z
2013	1	5	927	930	-3	1043	1115	-32	WN	2108	N550WN	LGA	MDW	121	725	9	30	2013-01-05T14:00:00Z
2013	1	5	1125	1125	0	1222	1240	-18	WN	3551	N359SW	LGA	BWI	38	185	11	25	2013-01-05T16:00:00Z
2013	1	5	1134	1130	4	1315	1320	-5	WN	3324	N756SA	EWR	STL	148	872	11	30	2013-01-05T16:00:00Z
2013	1	5	1143	1145	-2	1401	1425	-24	WN	7	N916WN	LGA	DEN	238	1620	11	45	2013-01-05T16:00:00Z
2013	1	5	1155	1200	-5	1250	1300	-10	WN	421	N646SW	EWR	BWI	38	169	12	0	2013-01-05T17:00:00Z
2013	1	5	1225	1225	0	1402	1345	17	WN	408	N760SW	EWR	MDW	122	711	12	25	2013-01-05T17:00:00Z
2013	1	5	1242	1245	-3	1402	1410	-8	WN	55	N453WN	LGA	MKE	121	738	12	45	2013-01-05T17:00:00Z
2013	1	5	1320	1320	0	1645	1625	20	WN	2101	N506SW	EWR	HOU	231	1411	13	20	2013-01-05T18:00:00Z
2013	1	5	1328	1330	-2	1420	1450	-30	WN	2748	N472WN	LGA	BWI	37	185	13	30	2013-01-05T18:00:00Z
2013	1	5	1335	1340	-5	1704	1715	-11	WN	3244	N216WR	EWR	PHX	307	2133	13	40	2013-01-05T18:00:00Z
2013	1	5	1451	1450	1	1613	1615	-2	WN	2074	N489WN	LGA	MDW	124	725	14	50	2013-01-05T19:00:00Z
2013	1	5	1458	1500	-2	1627	1625	2	WN	2010	N491WN	LGA	MKE	120	738	15	0	2013-01-05T20:00:00Z
2013	1	5	1544	1545	-1	1705	1705	0	WN	2522	N792SW	EWR	MDW	122	711	15	45	2013-01-05T20:00:00Z
2013	1	5	1615	1615	0	1831	1845	-14	WN	2890	N964WN	EWR	DEN	240	1605	16	15	2013-01-05T21:00:00Z
2013	1	5	1646	1650	-4	1835	1855	-20	WN	1716	N208WN	LGA	STL	149	888	16	50	2013-01-05T21:00:00Z
2013	1	5	1648	1650	-2	1837	1840	-3	WN	1655	N705SW	EWR	STL	149	872	16	50	2013-01-05T21:00:00Z
2013	1	5	1729	1700	29	1817	1815	2	WN	2774	N7714B	EWR	BWI	34	169	17	0	2013-01-05T22:00:00Z
2013	1	5	1745	1740	5	1921	1905	16	WN	2	N288WN	EWR	MDW	131	711	17	40	2013-01-05T22:00:00Z
2013	1	5	1811	1800	11	1933	1930	3	WN	3640	N753SW	LGA	MDW	129	725	18	0	2013-01-05T23:00:00Z
2013	1	5	1923	1925	-2	2051	2100	-9	WN	2801	N744SW	LGA	MDW	127	725	19	25	2013-01-06T00:00:00Z
2013	1	6	804	800	4	1028	1030	-2	WN	692	N208WN	LGA	DEN	233	1620	8	0	2013-01-06T13:00:00Z
2013	1	6	804	800	4	1136	1140	-4	WN	1558	N246LV	EWR	PHX	307	2133	8	0	2013-01-06T13:00:00Z
2013	1	6	839	830	9	956	950	6	WN	1477	N760SW	EWR	MDW	112	711	8	30	2013-01-06T13:00:00Z
2013	1	6	925	925	0	1133	1150	-17	WN	3494	N552WN	EWR	DEN	225	1605	9	25	2013-01-06T14:00:00Z
2013	1	6	943	945	-2	1102	1135	-33	WN	469	N236WN	LGA	BNA	125	764	9	45	2013-01-06T14:00:00Z
2013	1	6	1053	1055	-2	1212	1235	-23	WN	374	N8322X	LGA	MDW	114	725	10	55	2013-01-06T15:00:00Z
2013	1	6	1059	1100	-1	1229	1300	-31	WN	1873	N283WN	LGA	STL	138	888	11	0	2013-01-06T16:00:00Z
2013	1	6	1131	1130	1	1302	1315	-13	WN	145	N956WN	EWR	STL	135	872	11	30	2013-01-06T16:00:00Z
2013	1	6	1207	1210	-3	1310	1310	0	WN	477	N705SW	EWR	BWI	42	169	12	10	2013-01-06T17:00:00Z
2013	1	6	1217	1205	12	1331	1325	6	WN	644	N463WN	EWR	MDW	116	711	12	5	2013-01-06T17:00:00Z
2013	1	6	1231	1230	1	1342	1405	-23	WN	283	N219WN	LGA	MKE	119	738	12	30	2013-01-06T17:00:00Z
2013	1	6	1251	1250	1	1503	1520	-17	WN	390	N404WN	LGA	DEN	228	1620	12	50	2013-01-06T17:00:00Z
2013	1	6	1301	1300	1	1609	1610	-1	WN	2239	N743SW	EWR	HOU	228	1411	13	0	2013-01-06T18:00:00Z
2013	1	6	1331	1330	1	1651	1705	-14	WN	1078	N433LV	EWR	PHX	297	2133	13	30	2013-01-06T18:00:00Z
2013	1	6	1355	1355	0	1505	1530	-25	WN	348	N709SW	LGA	MDW	115	725	13	55	2013-01-06T18:00:00Z
2013	1	6	1459	1505	-6	1620	1645	-25	WN	1197	N259WN	LGA	MKE	117	738	15	5	2013-01-06T20:00:00Z
2013	1	6	1621	1550	31	1726	1710	16	WN	4215	N224WN	EWR	MDW	109	711	15	50	2013-01-06T20:00:00Z
2013	1	6	1635	1615	20	1846	1845	1	WN	171	N458WN	EWR	DEN	228	1605	16	15	2013-01-06T21:00:00Z
2013	1	6	1637	1635	2	1945	1945	0	WN	891	N207WN	EWR	HOU	224	1411	16	35	2013-01-06T21:00:00Z
2013	1	6	1640	1640	0	1828	1835	-7	WN	372	N915WN	LGA	STL	135	888	16	40	2013-01-06T21:00:00Z
2013	1	6	1721	1705	16	1901	1905	-4	WN	440	N790SW	EWR	STL	130	872	17	5	2013-01-06T22:00:00Z
2013	1	6	1738	1735	3	1926	1925	1	WN	408	N742SW	LGA	BNA	125	764	17	35	2013-01-06T22:00:00Z
2013	1	6	1752	1730	22	1913	1855	18	WN	216	N291WN	EWR	MDW	111	711	17	30	2013-01-06T22:00:00Z
2013	1	6	1758	1800	-2	1906	1910	-4	WN	808	N957WN	EWR	BWI	39	169	18	0	2013-01-06T23:00:00Z
2013	1	6	1803	1805	-2	1945	1935	10	WN	389	N497WN	LGA	MDW	116	725	18	5	2013-01-06T23:00:00Z
2013	1	6	1901	1905	-4	2013	2040	-27	WN	981	N485WN	LGA	MKE	110	738	19	5	2013-01-07T00:00:00Z
2013	1	6	1936	1940	-4	2052	2100	-8	WN	633	N434WN	EWR	MDW	110	711	19	40	2013-01-07T00:00:00Z
2013	1	6	2059	2100	-1	2204	2225	-21	WN	530	N755SA	LGA	MDW	110	725	21	0	2013-01-07T02:00:00Z
2013	1	7	607	610	-3	718	735	-17	WN	3839	N925WN	EWR	MDW	113	711	6	10	2013-01-07T11:00:00Z
2013	1	7	617	600	17	727	730	-3	WN	3223	N8323C	LGA	MDW	108	725	6	0	2013-01-07T11:00:00Z
2013	1	7	622	625	-3	707	730	-23	WN	3127	N762SW	EWR	BWI	31	169	6	25	2013-01-07T11:00:00Z
2013	1	7	627	630	-3	854	905	-11	WN	135	N473WN	LGA	DEN	229	1620	6	30	2013-01-07T11:00:00Z
2013	1	7	706	705	1	956	1015	-19	WN	3483	N905WN	EWR	HOU	208	1411	7	5	2013-01-07T12:00:00Z
2013	1	7	804	755	9	926	930	-4	WN	3935	N413WN	LGA	MDW	112	725	7	55	2013-01-07T12:00:00Z
2013	1	7	811	800	11	1126	1140	-14	WN	1558	N947WN	EWR	PHX	293	2133	8	0	2013-01-07T13:00:00Z
2013	1	7	832	830	2	935	950	-15	WN	369	N467WN	EWR	MDW	108	711	8	30	2013-01-07T13:00:00Z
2013	1	7	941	945	-4	1103	1135	-32	WN	469	N252WN	LGA	BNA	116	764	9	45	2013-01-07T14:00:00Z
2013	1	7	948	950	-2	1106	1130	-24	WN	1964	N286WN	LGA	MKE	115	738	9	50	2013-01-07T14:00:00Z
2013	1	7	959	925	34	1206	1150	16	WN	3494	N7739A	EWR	DEN	230	1605	9	25	2013-01-07T14:00:00Z
2013	1	7	1102	1105	-3	1232	1245	-13	WN	542	N229WN	LGA	MDW	116	725	11	5	2013-01-07T16:00:00Z
2013	1	7	1106	1100	6	1251	1300	-9	WN	1873	N272WN	LGA	STL	132	888	11	0	2013-01-07T16:00:00Z
2013	1	7	1130	1130	0	1257	1315	-18	WN	145	N607SW	EWR	STL	132	872	11	30	2013-01-07T16:00:00Z
2013	1	7	1203	1205	-2	1316	1325	-9	WN	644	N441WN	EWR	MDW	111	711	12	5	2013-01-07T17:00:00Z
2013	1	7	1207	1210	-3	1301	1310	-9	WN	477	N799SW	EWR	BWI	39	169	12	10	2013-01-07T17:00:00Z
2013	1	7	1231	1230	1	1406	1405	1	WN	283	N790SW	LGA	MKE	115	738	12	30	2013-01-07T17:00:00Z
2013	1	7	1251	1250	1	1525	1520	5	WN	390	N260WN	LGA	DEN	233	1620	12	50	2013-01-07T17:00:00Z
2013	1	7	1256	1300	-4	1537	1610	-33	WN	2239	N759GS	EWR	HOU	207	1411	13	0	2013-01-07T18:00:00Z
2013	1	7	1349	1330	19	1702	1705	-3	WN	1078	N277WN	EWR	PHX	297	2133	13	30	2013-01-07T18:00:00Z
2013	1	7	1353	1355	-2	1517	1530	-13	WN	348	N426WN	LGA	MDW	111	725	13	55	2013-01-07T18:00:00Z
2013	1	7	1510	1510	0	1656	1650	6	WN	323	N735SA	LGA	MKE	118	738	15	10	2013-01-07T20:00:00Z
2013	1	7	1547	1550	-3	1657	1710	-13	WN	4215	N936WN	EWR	MDW	112	711	15	50	2013-01-07T20:00:00Z
2013	1	7	1616	1615	1	1828	1845	-17	WN	161	N241WN	EWR	DEN	232	1605	16	15	2013-01-07T21:00:00Z
2013	1	7	1639	1640	-1	1838	1835	3	WN	372	N952WN	LGA	STL	135	888	16	40	2013-01-07T21:00:00Z
2013	1	7	1645	1635	10	1932	1945	-13	WN	891	N279WN	EWR	HOU	210	1411	16	35	2013-01-07T21:00:00Z
2013	1	7	1658	1705	-7	1838	1905	-27	WN	440	N464WN	EWR	STL	133	872	17	5	2013-01-07T22:00:00Z
2013	1	7	1732	1730	2	1843	1855	-12	WN	216	N474WN	EWR	MDW	113	711	17	30	2013-01-07T22:00:00Z
2013	1	7	1734	1735	-1	1900	1925	-25	WN	408	N711HK	LGA	BNA	116	764	17	35	2013-01-07T22:00:00Z
2013	1	7	1752	1800	-8	1908	1910	-2	WN	808	N270WN	EWR	BWI	38	169	18	0	2013-01-07T23:00:00Z
