year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour
2013	1	5	1304	1308	-4	1523	1537	-14	FL	348	N990AT	LGA	ATL	120	762	13	8	2013-01-05T18:00:00Z
2013	1	5	1405	1411	-6	1623	1640	-17	FL	349	N906AT	LGA	ATL	123	762	14	11	2013-01-05T19:00:00Z
2013	1	5	1600	1600	0	1825	1820	5	FL	620	N972AT	LGA	ATL	127	762	16	0	2013-01-05T21:00:00Z
2013	1	5	1722	1730	-8	1947	1959	-12	FL	623	N992AT	LGA	ATL	126	762	17	30	2013-01-05T22:00:00Z
2013	1	5	2023	2030	-7	2144	2155	-11	FL	354	N998AT	LGA	CAK	67	397	20	30	2013-01-06T01:00:00Z
2013	1	6	605	600	5	837	815	22	FL	345	N947AT	LGA	ATL	134	762	6	0	2013-01-06T11:00:00Z
2013	1	6	813	810	3	1038	1044	-6	FL	346	N267AT	LGA	ATL	127	762	8	10	2013-01-06T13:00:00Z
2013	1	6	1140	1145	-5	1327	1321	6	FL	353	N971AT	LGA	CAK	80	397	11	45	2013-01-06T16:00:00Z
2013	1	6	1302	1308	-6	1536	1542	-6	FL	348	N892AT	LGA	ATL	130	762	13	8	2013-01-06T18:00:00Z
2013	1	6	1414	1416	-2	1701	1650	11	FL	349	N975AT	LGA	ATL	133	762	14	16	2013-01-06T19:00:00Z
2013	1	6	1555	1600	-5	1836	1834	2	FL	620	N956AT	LGA	ATL	136	762	16	0	2013-01-06T21:00:00Z
2013	1	6	1732	1730	2	2020	2004	16	FL	623	N927AT	LGA	ATL	140	762	17	30	2013-01-06T22:00:00Z
2013	1	6	1855	1900	-5	2126	2134	-8	FL	645	N963AT	LGA	ATL	134	762	19	0	2013-01-07T00:00:00Z
2013	1	6	2029	2030	-1	2151	2206	-15	FL	354	N971AT	LGA	CAK	64	397	20	30	2013-01-07T01:00:00Z
2013	1	7	555	600	-5	800	815	-15	FL	345	N607AT	LGA	ATL	107	762	6	0	2013-01-07T11:00:00Z
2013	1	7	715	720	-5	851	845	6	FL	850	N896AT	LGA	MKE	115	738	7	20	2013-01-07T12:00:00Z
2013	1	7	810	810	0	1037	1044	-7	FL	346	N938AT	LGA	ATL	109	762	8	10	2013-01-07T13:00:00Z
2013	1	7	1019	1023	-4	1231	1255	-24	FL	347	N928AT	LGA	ATL	111	762	10	23	2013-01-07T15:00:00Z
2013	1	7	1134	1145	-11	1313	1321	-8	FL	353	N996AT	LGA	CAK	64	397	11	45	2013-01-07T16:00:00Z
2013	1	7	1305	1308	-3	1520	1542	-22	FL	348	N940AT	LGA	ATL	112	762	13	8	2013-01-07T18:00:00Z
2013	1	7	1439	1416	23	1656	1650	6	FL	349	N937AT	LGA	ATL	114	762	14	16	2013-01-07T19:00:00Z
2013	1	7	1552	1600	-8	1823	1834	-11	FL	620	N926AT	LGA	ATL	113	762	16	0	2013-01-07T21:00:00Z
2013	1	7	1725	1730	-5	2000	2004	-4	FL	623	N281AT	LGA	ATL	117	762	17	30	2013-01-07T22:00:00Z
2013	1	7	1854	1900	-6	2123	2134	-11	FL	645	N983AT	LGA	ATL	111	762	19	0	2013-01-08T00:00:00Z
2013	1	7	2013	2030	-17	2150	2206	-16	FL	354	N927AT	LGA	CAK	62	397	20	30	2013-01-08T01:00:00Z
2013	1	8	553	600	-7	819	815	4	FL	345	N950AT	LGA	ATL	121	762	6	0	2013-01-08T11:00:00Z
2013	1	8	716	720	-4	844	845	-1	FL	850	N975AT	LGA	MKE	116	738	7	20	2013-01-08T12:00:00Z
2013	1	8	805	810	-5	1029	1044	-15	FL	346	N949AT	LGA	ATL	118	762	8	10	2013-01-08T13:00:00Z
2013	1	8	1014	1023	-9	1244	1255	-11	FL	347	N993AT	LGA	ATL	122	762	10	23	2013-01-08T15:00:00Z
2013	1	8	1138	1145	-7	1304	1321	-17	FL	353	N998AT	LGA	CAK	65	397	11	45	2013-01-08T16:00:00Z
2013	1	8	1307	1308	-1	1544	1542	2	FL	348	N990AT	LGA	ATL	122	762	13	8	2013-01-08T18:00:00Z
2013	1	8	1408	1416	-8	1629	1650	-21	FL	349	N949AT	LGA	ATL	119	762	14	16	2013-01-08T19:00:00Z
2013	1	8	1601	1600	1	1847	1834	13	FL	620	N915AT	LGA	ATL	128	762	16	0	2013-01-08T21:00:00Z
2013	1	8	1732	1730	2	2017	2004	13	FL	623	N267AT	LGA	ATL	129	762	17	30	2013-01-08T22:00:00Z
2013	1	8	1852	1900	-8	2117	2134	-17	FL	645	N981AT	LGA	ATL	120	762	19	0	2013-01-09T00:00:00Z
2013	1	8	2020	2030	-10	2153	2206	-13	FL	354	N921AT	LGA	CAK	64	397	20	30	2013-01-09T01:00:00Z
2013	1	9	552	600	-8	822	815	7	FL	345	N955AT	LGA	ATL	129	762	6	0	2013-01-09T11:00:00Z
2013	1	9	713	720	-7	853	845	8	FL	850	N979AT	LGA	MKE	130	738	7	20	2013-01-09T12:00:00Z
2013	1	9	756	810	-14	1032	1044	-12	FL	346	N921AT	LGA	ATL	126	762	8	10	2013-01-09T13:00:00Z
2013	1	9	1014	1023	-9	1249	1255	-6	FL	347	N899AT	LGA	ATL	128	762	10	23	2013-01-09T15:00:00Z
2013	1	9	1131	1145	-14	1309	1321	-12	FL	353	N978AT	LGA	CAK	74	397	11	45	2013-01-09T16:00:00Z
2013	1	9	1307	1308	-1	1535	1542	-7	FL	348	N949AT	LGA	ATL	122	762	13	8	2013-01-09T18:00:00Z
2013	1	9	1408	1416	-8	1631	1650	-19	FL	349	N921AT	LGA	ATL	121	762	14	16	2013-01-09T19:00:00Z
2013	1	9	1552	1600	-8	1817	1834	-17	FL	620	N985AT	LGA	ATL	124	762	16	0	2013-01-09T21:00:00Z
2013	1	9	1725	1730	-5	1959	2004	-5	FL	623	N329AT	LGA	ATL	130	762	17	30	2013-01-09T22:00:00Z
2013	1	9	1850	1900	-10	2115	2134	-19	FL	645	N991AT	LGA	ATL	116	762	19	0	2013-01-10T00:00:00Z
2013	1	9	2019	2030	-11	2159	2206	-7	FL	354	N960AT	LGA	CAK	70	397	20	30	2013-01-10T01:00:00Z
2013	1	10	556	600	-4	823	815	8	FL	345	N968AT	LGA	ATL	121	762	6	0	2013-01-10T11:00:00Z
2013	1	10	706	720	-14	842	845	-3	FL	850	N975AT	LGA	MKE	118	738	7	20	2013-01-10T12:00:00Z
2013	1	10	759	810	-11	1036	1044	-8	FL	346	N960AT	LGA	ATL	117	762	8	10	2013-01-10T13:00:00Z
2013	1	10	1016	1023	-7	1259	1255	4	FL	347	N948AT	LGA	ATL	122	762	10	23	2013-01-10T15:00:00Z
2013	1	10	1145	1145	0	1322	1321	1	FL	353	N966AT	LGA	CAK	68	397	11	45	2013-01-10T16:00:00Z
2013	1	10	1312	1308	4	1538	1542	-4	FL	348	N992AT	LGA	ATL	116	762	13	8	2013-01-10T18:00:00Z
2013	1	10	1402	1416	-14	1629	1650	-21	FL	349	N960AT	LGA	ATL	120	762	14	16	2013-01-10T19:00:00Z
2013	1	10	1556	1600	-4	1836	1834	2	FL	620	N969AT	LGA	ATL	118	762	16	0	2013-01-10T21:00:00Z
2013	1	10	1726	1730	-4	2005	2004	1	FL	623	N318AT	LGA	ATL	117	762	17	30	2013-01-10T22:00:00Z
2013	1	10	1902	1900	2	2135	2134	1	FL	645	N996AT	LGA	ATL	119	762	19	0	2013-01-11T00:00:00Z
2013	1	10	2023	2030	-7	2200	2206	-6	FL	354	N929AT	LGA	CAK	62	397	20	30	2013-01-11T01:00:00Z
2013	1	11	558	600	-2	838	815	23	FL	345	N980AT	LGA	ATL	125	762	6	0	2013-01-11T11:00:00Z
2013	1	11	713	720	-7	854	845	9	FL	850	N956AT	LGA	MKE	132	738	7	20	2013-01-11T12:00:00Z
2013	1	11	759	810	-11	1028	1044	-16	FL	346	N895AT	LGA	ATL	120	762	8	10	2013-01-11T13:00:00Z
2013	1	11	1014	1023	-9	1244	1255	-11	FL	347	N966AT	LGA	ATL	123	762	10	23	2013-01-11T15:00:00Z
2013	1	11	1138	1145	-7	1313	1321	-8	FL	353	N972AT	LGA	CAK	77	397	11	45	2013-01-11T16:00:00Z
2013	1	11	1302	1308	-6	1527	1542	-15	FL	348	N955AT	LGA	ATL	117	762	13	8	2013-01-11T18:00:00Z
2013	1	11	1411	1416	-5	1629	1650	-21	FL	349	N895AT	LGA	ATL	116	762	14	16	2013-01-11T19:00:00Z
2013	1	11	1600	1600	0	1834	1834	0	FL	620	N978AT	LGA	ATL	114	762	16	0	2013-01-11T21:00:00Z
2013	1	11	1722	1730	-8	1955	2004	-9	FL	623	N176AT	LGA	ATL	115	762	17	30	2013-01-11T22:00:00Z
2013	1	11	1854	1900	-6	2117	2134	-17	FL	645	N993AT	LGA	ATL	110	762	19	0	2013-01-12T00:00:00Z
2013	1	11	2018	2030	-12	2206	2206	0	FL	354	N927AT	LGA	CAK	65	397	20	30	2013-01-12T01:00:00Z
2013	1	12	612	600	12	828	815	13	FL	345	N992AT	LGA	ATL	108	762	6	0	2013-01-12T11:00:00Z
2013	1	12	716	720	-4	840	845	-5	FL	850	N717JL	LGA	MKE	116	738	7	20	2013-01-12T12:00:00Z
2013	1	12	804	810	-6	1020	1044	-24	FL	346	N929AT	LGA	ATL	106	762	8	10	2013-01-12T13:00:00Z
2013	1	12	1137	1145	-8	1307	1321	-14	FL	353	N953AT	LGA	CAK	63	397	11	45	2013-01-12T16:00:00Z
2013	1	12	1303	1308	-5	1531	1542	-11	FL	348	N990AT	LGA	ATL	107	762	13	8	2013-01-12T18:00:00Z
2013	1	12	1354	1416	-22	1606	1650	-44	FL	349	N929AT	LGA	ATL	110	762	14	16	2013-01-12T19:00:00Z
2013	1	12	1554	1600	-6	1803	1834	-31	FL	620	N928AT	LGA	ATL	110	762	16	0	2013-01-12T21:00:00Z
2013	1	12	1714	1730	-16	1922	2004	-42	FL	623	N940AT	LGA	ATL	109	762	17	30	2013-01-12T22:00:00Z
2013	1	12	1853	1900	-7	2105	2134	-29	FL	645	N977AT	LGA	ATL	111	762	19	0	2013-01-13T00:00:00Z
2013	1	12	2020	2030	-10	2141	2206	-25	FL	354	N896AT	LGA	CAK	62	397	20	30	2013-01-13T01:00:00Z
2013	1	13	559	600	-1	817	815	2	FL	345	N983AT	LGA	ATL	116	762	6	0	2013-01-13T11:00:00Z
2013	1	13	757	810	-13	1026	1044	-18	FL	346	N896AT	LGA	ATL	113	762	8	10	2013-01-13T13:00:00Z
2013	1	13	1146	1145	1	1309	1321	-12	FL	353	N934AT	LGA	CAK	65	397	11	45	2013-01-13T16:00:00Z
2013	1	13	1412	1416	-4	1633	1650	-17	FL	349	N896AT	LGA	ATL	114	762	14	16	2013-01-13T19:00:00Z
2013	1	13	1416	1308	68	1648	1542	66	FL	348	N961AT	LGA	ATL	116	762	13	8	2013-01-13T18:00:00Z
2013	1	13	1646	1600	46	1903	1834	29	FL	620	N928AT	LGA	ATL	118	762	16	0	2013-01-13T21:00:00Z
2013	1	13	1731	1730	1	1951	2004	-13	FL	623	N998AT	LGA	ATL	119	762	17	30	2013-01-13T22:00:00Z
2013	1	13	1856	1900	-4	2122	2134	-12	FL	645	N929AT	LGA	ATL	116	762	19	0	2013-01-14T00:00:00Z
2013	1	13	2033	2030	3	2233	2206	27	FL	354	N988AT	LGA	CAK	71	397	20	30	2013-01-14T01:00:00Z
2013	1	14	553	600	-7	813	815	-2	FL	345	N997AT	LGA	ATL	123	762	6	0	2013-01-14T11:00:00Z
2013	1	14	713	720	-7	907	845	22	FL	850	N966AT	LGA	MKE	124	738	7	20	2013-01-14T12:00:00Z
2013	1	14	807	810	-3	1039	1044	-5	FL	346	N970AT	LGA	ATL	123	762	8	10	2013-01-14T13:00:00Z
2013	1	14	1021	1023	-2	1250	1255	-5	FL	347	N895AT	LGA	ATL	123	762	10	23	2013-01-14T15:00:00Z
2013	1	14	1135	1145	-10	1321	1321	0	FL	353	N942AT	LGA	CAK	68	397	11	45	2013-01-14T16:00:00Z
2013	1	14	1314	1308	6	1558	1542	16	FL	348	N944AT	LGA	ATL	129	762	13	8	2013-01-14T18:00:00Z
2013	1	14	1408	1416	-8	1647	1650	-3	FL	349	N970AT	LGA	ATL	131	762	14	16	2013-01-14T19:00:00Z
2013	1	14	1616	1600	16	1901	1834	27	FL	620	N921AT	LGA	ATL	127	762	16	0	2013-01-14T21:00:00Z
2013	1	14	1724	1730	-6	2008	2004	4	FL	623	N284AT	LGA	ATL	129	762	17	30	2013-01-14T22:00:00Z
2013	1	14	1849	1900	-11	2119	2134	-15	FL	645	N607AT	LGA	ATL	126	762	19	0	2013-01-15T00:00:00Z
2013	1	14	2014	2030	-16	2209	2206	3	FL	354	N896AT	LGA	CAK	69	397	20	30	2013-01-15T01:00:00Z
2013	1	15	554	600	-6	841	815	26	FL	345	N993AT	LGA	ATL	133	762	6	0	2013-01-15T11:00:00Z
2013	1	15	709	720	-11	903	845	18	FL	850	N893AT	LGA	MKE	140	738	7	20	2013-01-15T12:00:00Z
2013	1	15	807	810	-3	1043	1044	-1	FL	346	N995AT	LGA	ATL	127	762	8	10	2013-01-15T13:00:00Z
2013	1	15	1018	1023	-5	1304	1255	9	FL	347	N892AT	LGA	ATL	134	762	10	23	2013-01-15T15:00:00Z
2013	1	15	1132	1145	-13	1306	1321	-15	FL	353	N930AT	LGA	CAK	73	397	11	45	2013-01-15T16:00:00Z
2013	1	15	1256	1308	-12	1552	1542	10	FL	348	N929AT	LGA	ATL	134	762	13	8	2013-01-15T18:00:00Z
2013	1	15	1404	1416	-12	1702	1650	12	FL	349	N995AT	LGA	ATL	137	762	14	16	2013-01-15T19:00:00Z
2013	1	15	1554	1600	-6	1844	1834	10	FL	620	N966AT	LGA	ATL	132	762	16	0	2013-01-15T21:00:00Z
2013	1	15	1726	1730	-4	2030	2004	26	FL	623	N149AT	LGA	ATL	147	762	17	30	2013-01-15T22:00:00Z
2013	1	15	1845	1900	-15	2133	2134	-1	FL	645	N928AT	LGA	ATL	130	762	19	0	2013-01-16T00:00:00Z
2013	1	15	2018	2030	-12	2213	2206	7	FL	354	N996AT	LGA	CAK	70	397	20	30	2013-01-16T01:00:00Z
2013	1	16	555	600	-5	859	815	44	FL	345	N981AT	LGA	ATL	128	762	6	0	2013-01-16T11:00:00Z
2013	1	16	720	720	0	918	845	33	FL	850	N970AT	LGA	MKE	130	738	7	20	2013-01-16T12:00:00Z
2013	1	16	803	810	-7	1052	1044	8	FL	346	N717JL	LGA	ATL	134	762	8	10	2013-01-16T13:00:00Z
2013	1	16	1019	1023	-4	1308	1255	13	FL	347	N965AT	LGA	ATL	131	762	10	23	2013-01-16T15:00:00Z
2013	1	16	1228	1145	43	1418	1321	57	FL	353	N932AT	LGA	CAK	74	397	11	45	2013-01-16T16:00:00Z
2013	1	16	1329	1308	21	1615	1542	33	FL	348	N989AT	LGA	ATL	135	762	13	8	2013-01-16T18:00:00Z
2013	1	16	1556	1600	-4	1835	1834	1	FL	620	N959AT	LGA	ATL	136	762	16	0	2013-01-16T21:00:00Z
2013	1	16	1724	1730	-6	2005	2004	1	FL	623	N174AT	LGA	ATL	133	762	17	30	2013-01-16T22:00:00Z
2013	1	16	1848	1900	-12	2114	2134	-20	FL	645	N944AT	LGA	ATL	128	762	19	0	2013-01-17T00:00:00Z
2013	1	16	2018	2030	-12	2147	2206	-19	FL	354	N951AT	LGA	CAK	71	397	20	30	2013-01-17T01:00:00Z
2013	1	16	NA	1416	NA	NA	1650	NA	FL	349	N717JL	LGA	ATL	NA	762	14	16	2013-01-16T19:00:00Z
2013	1	17	553	600	-7	818	815	3	FL	345	N978AT	LGA	ATL	127	762	6	0	2013-01-17T11:00:00Z
2013	1	17	710	720	-10	838	845	-7	FL	850	N995AT	LGA	MKE	126	738	7	20	2013-01-17T12:00:00Z
2013	1	17	808	810	-2	1056	1044	12	FL	346	N946AT	LGA	ATL	133	762	8	10	2013-01-17T13:00:00Z
2013	1	17	1019	1023	-4	1302	1255	7	FL	347	N975AT	LGA	ATL	127	762	10	23	2013-01-17T15:00:00Z
2013	1	17	1139	1145	-6	1310	1321	-11	FL	353	N932AT	LGA	CAK	69	397	11	45	2013-01-17T16:00:00Z
2013	1	17	1306	1308	-2	1552	1542	10	FL	348	N997AT	LGA	ATL	130	762	13	8	2013-01-17T18:00:00Z
2013	1	17	1416	1416	0	1651	1650	1	FL	349	N946AT	LGA	ATL	133	762	14	16	2013-01-17T19:00:00Z
2013	1	17	1603	1600	3	1841	1834	7	FL	620	N991AT	LGA	ATL	124	762	16	0	2013-01-17T21:00:00Z
2013	1	17	1726	1730	-4	2001	2004	-3	FL	623	N291AT	LGA	ATL	128	762	17	30	2013-01-17T22:00:00Z
2013	1	17	1854	1900	-6	2124	2134	-10	FL	645	N969AT	LGA	ATL	123	762	19	0	2013-01-18T00:00:00Z
2013	1	17	2021	2030	-9	2155	2206	-11	FL	354	N894AT	LGA	CAK	67	397	20	30	2013-01-18T01:00:00Z
2013	1	18	552	600	-8	800	815	-15	FL	345	N935AT	LGA	ATL	110	762	6	0	2013-01-18T11:00:00Z
2013	1	18	714	720	-6	853	845	8	FL	850	N995AT	LGA	MKE	124	738	7	20	2013-01-18T12:00:00Z
2013	1	18	807	810	-3	1023	1044	-21	FL	346	N951AT	LGA	ATL	111	762	8	10	2013-01-18T13:00:00Z
2013	1	18	1020	1023	-3	1257	1255	2	FL	347	N948AT	LGA	ATL	123	762	10	23	2013-01-18T15:00:00Z
2013	1	18	1137	1145	-8	1307	1321	-14	FL	353	N921AT	LGA	CAK	65	397	11	45	2013-01-18T16:00:00Z
2013	1	18	1313	1308	5	1549	1542	7	FL	348	N932AT	LGA	ATL	115	762	13	8	2013-01-18T18:00:00Z
2013	1	18	1415	1416	-1	1644	1650	-6	FL	349	N951AT	LGA	ATL	118	762	14	16	2013-01-18T19:00:00Z
2013	1	18	1557	1600	-3	1845	1834	11	FL	620	N920AT	LGA	ATL	118	762	16	0	2013-01-18T21:00:00Z
2013	1	18	1723	1730	-7	2024	2004	20	FL	623	N290AT	LGA	ATL	133	762	17	30	2013-01-18T22:00:00Z
2013	1	18	1852	1900	-8	2122	2134	-12	FL	645	N986AT	LGA	ATL	115	762	19	0	2013-01-19T00:00:00Z
2013	1	18	2020	2030	-10	2156	2206	-10	FL	354	N961AT	LGA	CAK	68	397	20	30	2013-01-19T01:00:00Z
2013	1	19	555	600	-5	819	815	4	FL	345	N994AT	LGA	ATL	119	762	6	0	2013-01-19T11:00:00Z
2013	1	19	719	720	-1	837	845	-8	FL	850	N950AT	LGA	MKE	118	738	7	20	2013-01-19T12:00:00Z
2013	1	19	822	810	12	1044	1044	0	FL	346	N955AT	LGA	ATL	118	762	8	10	2013-01-19T13:00:00Z
2013	1	19	1148	1145	3	1326	1321	5	FL	353	N937AT	LGA	CAK	66	397	11	45	2013-01-19T16:00:00Z
2013	1	19	1307	1308	-1	1534	1542	-8	FL	348	N915AT	LGA	ATL	120	762	13	8	2013-01-19T18:00:00Z
2013	1	19	1412	1416	-4	1618	1650	-32	FL	349	N955AT	LGA	ATL	113	762	14	16	2013-01-19T19:00:00Z
2013	1	19	1551	1600	-9	1812	1834	-22	FL	620	N996AT	LGA	ATL	117	762	16	0	2013-01-19T21:00:00Z
2013	1	19	1728	1730	-2	1942	2004	-22	FL	623	N960AT	LGA	ATL	116	762	17	30	2013-01-19T22:00:00Z
2013	1	19	1924	1900	24	2138	2134	4	FL	645	N961AT	LGA	ATL	118	762	19	0	2013-01-20T00:00:00Z
2013	1	19	2016	2030	-14	2136	2206	-30	FL	354	N945AT	LGA	CAK	67	397	20	30	2013-01-20T01:00:00Z
2013	1	20	557	600	-3	818	815	3	FL	345	N922AT	LGA	ATL	118	762	6	0	2013-01-20T11:00:00Z
2013	1	20	802	810	-8	1020	1044	-24	FL	346	N949AT	LGA	ATL	117	762	8	10	2013-01-20T13:00:00Z
2013	1	20	1137	1145	-8	1304	1321	-17	FL	353	N955AT	LGA	CAK	69	397	11	45	2013-01-20T16:00:00Z
2013	1	20	1304	1308	-4	1522	1542	-20	FL	348	N940AT	LGA	ATL	118	762	13	8	2013-01-20T18:00:00Z
2013	1	20	1420	1416	4	1643	1650	-7	FL	349	N949AT	LGA	ATL	123	762	14	16	2013-01-20T19:00:00Z
2013	1	20	1606	1600	6	1838	1834	4	FL	620	N995AT	LGA	ATL	118	762	16	0	2013-01-20T21:00:00Z
2013	1	20	1726	1730	-4	1945	2004	-19	FL	623	N944AT	LGA	ATL	119	762	17	30	2013-01-20T22:00:00Z
2013	1	20	1852	1900	-8	2113	2134	-21	FL	645	N607AT	LGA	ATL	119	762	19	0	2013-01-21T00:00:00Z
2013	1	20	2027	2030	-3	2159	2206	-7	FL	354	N994AT	LGA	CAK	73	397	20	30	2013-01-21T01:00:00Z
2013	1	21	557	600	-3	822	815	7	FL	345	N992AT	LGA	ATL	122	762	6	0	2013-01-21T11:00:00Z
2013	1	21	720	720	0	858	845	13	FL	850	N947AT	LGA	MKE	140	738	7	20	2013-01-21T12:00:00Z
2013	1	21	810	810	0	1033	1044	-11	FL	346	N982AT	LGA	ATL	124	762	8	10	2013-01-21T13:00:00Z
2013	1	21	1019	1023	-4	1252	1255	-3	FL	347	N971AT	LGA	ATL	130	762	10	23	2013-01-21T15:00:00Z
