year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour
2013	1	3	815	815	0	949	958	-9	9E	3521	N914XJ	JFK	ORD	123	740	8	15	2013-01-03T13:00:00Z
2013	1	3	822	830	-8	1040	1023	17	9E	4220	N8976E	JFK	RDU	91	427	8	30	2013-01-03T13:00:00Z
2013	1	3	837	845	-8	938	1015	-37	9E	3405	N913XJ	JFK	DCA	43	213	8	45	2013-01-03T13:00:00Z
2013	1	3	837	840	-3	938	1003	-25	9E	3422	N916XJ	JFK	BOS	33	187	8	40	2013-01-03T13:00:00Z
2013	1	3	853	855	-2	1120	1104	16	9E	3353	N922XJ	JFK	DTW	97	509	8	55	2013-01-03T13:00:00Z
2013	1	3	859	820	39	1011	939	32	9E	4051	N8611A	JFK	BWI	41	184	8	20	2013-01-03T13:00:00Z
2013	1	3	948	950	-2	1232	1210	22	9E	3961	N8492C	LGA	GRR	104	618	9	50	2013-01-03T14:00:00Z
2013	1	3	949	955	-6	1051	1100	-9	9E	3667	N8877A	JFK	PHL	27	94	9	55	2013-01-03T14:00:00Z
2013	1	3	1018	930	48	1144	1103	41	9E	3661	N8475B	JFK	ROC	60	264	9	30	2013-01-03T14:00:00Z
2013	1	3	1148	1155	-7	1251	1304	-13	9E	3483	N904XJ	JFK	BOS	35	187	11	55	2013-01-03T16:00:00Z
2013	1	3	1250	1300	-10	1346	1406	-20	9E	3638	N602XJ	JFK	PHL	27	94	13	0	2013-01-03T18:00:00Z
2013	1	3	1253	1300	-7	1510	1506	4	9E	3762	N812AY	EWR	CVG	111	569	13	0	2013-01-03T18:00:00Z
2013	1	3	1447	1425	22	1626	1630	-4	9E	3303	N600LR	EWR	MSP	142	1008	14	25	2013-01-03T19:00:00Z
2013	1	3	1448	1445	3	1558	1606	-8	9E	3452	N916XJ	JFK	BOS	41	187	14	45	2013-01-03T19:00:00Z
2013	1	3	1457	1456	1	1648	1624	24	9E	4357	N8646A	JFK	ORF	58	290	14	56	2013-01-03T19:00:00Z
2013	1	3	1500	1455	5	1701	1637	24	9E	3318	N902XJ	JFK	BUF	67	301	14	55	2013-01-03T19:00:00Z
2013	1	3	1512	1505	7	1623	1637	-14	9E	3393	N913XJ	JFK	DCA	49	213	15	5	2013-01-03T20:00:00Z
2013	1	3	1538	1530	8	1713	1711	2	9E	3719	N8492C	LGA	RIC	59	292	15	30	2013-01-03T20:00:00Z
2013	1	3	1540	1540	0	1716	1743	-27	9E	3523	N934XJ	JFK	ORD	125	740	15	40	2013-01-03T20:00:00Z
2013	1	3	1545	1540	5	1748	1716	32	9E	4178	N8940E	JFK	ROC	56	264	15	40	2013-01-03T20:00:00Z
2013	1	3	1547	1545	2	1658	1703	-5	9E	3635	N826AY	JFK	BWI	39	184	15	45	2013-01-03T20:00:00Z
2013	1	3	1550	1520	30	1710	1654	16	9E	4105	N8976E	JFK	IAD	51	228	15	20	2013-01-03T20:00:00Z
2013	1	3	1551	1550	1	1837	1826	11	9E	3427	N907XJ	JFK	IND	106	665	15	50	2013-01-03T20:00:00Z
2013	1	3	1557	1550	7	1820	1820	0	9E	3355	N904XJ	JFK	MSP	149	1029	15	50	2013-01-03T20:00:00Z
2013	1	3	1617	1605	12	1925	1925	0	9E	3325	N910XJ	JFK	DFW	220	1391	16	5	2013-01-03T21:00:00Z
2013	1	3	1625	1610	15	1739	1732	7	9E	3689	N8924B	JFK	PHL	37	94	16	10	2013-01-03T21:00:00Z
2013	1	3	1635	1615	20	1817	1815	2	9E	3387	N605LR	JFK	RDU	76	427	16	15	2013-01-03T21:00:00Z
2013	1	3	1638	1645	-7	1859	1906	-7	9E	4027	N8974C	EWR	CVG	113	569	16	45	2013-01-03T21:00:00Z
2013	1	3	1658	1600	58	1817	1732	45	9E	3453	N909XJ	JFK	BOS	41	187	16	0	2013-01-03T21:00:00Z
2013	1	3	1808	1815	-7	1937	1952	-15	9E	4277	N602XJ	JFK	ORF	54	290	18	15	2013-01-03T23:00:00Z
2013	1	3	1823	1810	13	2048	2037	11	9E	3542	N602LR	JFK	MSP	152	1029	18	10	2013-01-03T23:00:00Z
2013	1	3	1838	1815	23	2052	2037	15	9E	3424	N915XJ	JFK	DTW	87	509	18	15	2013-01-03T23:00:00Z
2013	1	3	1904	1659	125	2327	2046	NA	9E	3375	N916XJ	JFK	SAT	NA	1587	16	59	2013-01-03T21:00:00Z
2013	1	3	1922	1900	22	2103	2056	7	9E	3828	N8884E	JFK	PIT	69	340	19	0	2013-01-04T00:00:00Z
2013	1	3	1923	1815	68	2036	1958	38	9E	4019	N8836A	JFK	RIC	52	288	18	15	2013-01-03T23:00:00Z
2013	1	3	1933	1845	48	2207	2137	30	9E	3369	N919XJ	JFK	MSY	187	1182	18	45	2013-01-03T23:00:00Z
2013	1	3	1933	1925	8	2100	2045	15	9E	4127	N833AY	JFK	IAD	49	228	19	25	2013-01-04T00:00:00Z
2013	1	3	1938	1920	18	2121	2121	0	9E	3373	N918XJ	JFK	RDU	76	427	19	20	2013-01-04T00:00:00Z
2013	1	3	1939	1940	-1	2039	2106	-27	9E	4091	N826AY	JFK	BWI	35	184	19	40	2013-01-04T00:00:00Z
2013	1	3	1954	1945	9	2234	2241	-7	9E	3314	N917XJ	JFK	JAX	135	828	19	45	2013-01-04T00:00:00Z
2013	1	3	1958	1930	28	2203	2151	12	9E	3798	N8646A	JFK	CLT	91	541	19	30	2013-01-04T00:00:00Z
2013	1	3	1958	1935	23	2215	2145	30	9E	3899	N8976E	JFK	CLE	73	425	19	35	2013-01-04T00:00:00Z
2013	1	3	2015	1915	60	2135	2111	24	9E	3525	N903XJ	JFK	ORD	110	740	19	15	2013-01-04T00:00:00Z
2013	1	3	2020	2005	15	2247	2230	17	9E	4033	N8506C	LGA	TYS	105	647	20	5	2013-01-04T01:00:00Z
2013	1	3	2030	2029	1	2120	2140	-20	9E	3609	N8924B	JFK	PHL	28	94	20	29	2013-01-04T01:00:00Z
2013	1	3	2056	1605	291	2239	1754	285	9E	3459	N928XJ	JFK	BNA	125	765	16	5	2013-01-03T21:00:00Z
2013	1	3	2110	2000	70	2238	2147	51	9E	3320	N909XJ	JFK	BUF	59	301	20	0	2013-01-04T01:00:00Z
2013	1	3	2211	2045	86	2346	2216	90	9E	3395	N934XJ	JFK	DCA	43	213	20	45	2013-01-04T01:00:00Z
2013	1	3	2257	2000	177	45	2224	141	9E	3439	N931XJ	JFK	CVG	90	589	20	0	2013-01-04T01:00:00Z
2013	1	4	615	615	0	851	855	-4	9E	3856	N232PQ	JFK	ATL	118	760	6	15	2013-01-04T11:00:00Z
2013	1	4	745	755	-10	1008	1012	-4	9E	4023	N8525B	EWR	CVG	98	569	7	55	2013-01-04T12:00:00Z
2013	1	4	747	750	-3	940	940	0	9E	3611	N8924B	JFK	PIT	69	340	7	50	2013-01-04T12:00:00Z
2013	1	4	805	805	0	1027	1029	-2	9E	3538	N933XJ	JFK	MSP	158	1029	8	5	2013-01-04T13:00:00Z
2013	1	4	811	815	-4	956	958	-2	9E	3521	N909XJ	JFK	ORD	124	740	8	15	2013-01-04T13:00:00Z
2013	1	4	814	820	-6	1000	957	3	9E	3578	N8492C	JFK	BUF	60	301	8	20	2013-01-04T13:00:00Z
2013	1	4	825	820	5	954	939	15	9E	4051	N8884E	JFK	BWI	40	184	8	20	2013-01-04T13:00:00Z
2013	1	4	830	835	-5	1029	1028	1	9E	4220	N8836A	JFK	RDU	77	427	8	35	2013-01-04T13:00:00Z
2013	1	4	837	840	-3	1001	1003	-2	9E	3422	N934XJ	JFK	BOS	41	187	8	40	2013-01-04T13:00:00Z
2013	1	4	925	930	-5	1114	1103	11	9E	3661	N827AY	JFK	ROC	71	264	9	30	2013-01-04T14:00:00Z
2013	1	4	939	950	-11	1150	1210	-20	9E	3961	N8501F	LGA	GRR	100	618	9	50	2013-01-04T14:00:00Z
2013	1	4	945	955	-10	1053	1100	-7	9E	3667	N8914A	JFK	PHL	36	94	9	55	2013-01-04T14:00:00Z
2013	1	4	1020	1025	-5	1212	1231	-19	9E	3681	N8855A	EWR	DTW	84	488	10	25	2013-01-04T15:00:00Z
2013	1	4	1112	855	137	1310	1104	126	9E	3353	N600LR	JFK	DTW	92	509	8	55	2013-01-04T13:00:00Z
2013	1	4	1303	1250	13	1450	1449	1	9E	3694	N187PQ	EWR	DTW	85	488	12	50	2013-01-04T17:00:00Z
2013	1	4	1317	1155	82	1423	1304	79	9E	3483	N905XJ	JFK	BOS	39	187	11	55	2013-01-04T16:00:00Z
2013	1	4	1349	1300	49	1458	1406	52	9E	3638	N833AY	JFK	PHL	29	94	13	0	2013-01-04T18:00:00Z
2013	1	4	1444	1445	-1	1613	1606	7	9E	3452	N921XJ	JFK	BOS	40	187	14	45	2013-01-04T19:00:00Z
2013	1	4	1446	1456	-10	1607	1624	-17	9E	4357	N8611A	JFK	ORF	53	290	14	56	2013-01-04T19:00:00Z
2013	1	4	1457	1505	-8	1635	1637	-2	9E	3393	N920XJ	JFK	DCA	46	213	15	5	2013-01-04T20:00:00Z
2013	1	4	1458	1300	118	1651	1506	105	9E	3762	N8710A	EWR	CVG	94	569	13	0	2013-01-04T18:00:00Z
2013	1	4	1504	1455	9	1650	1637	13	9E	3318	N937XJ	JFK	BUF	62	301	14	55	2013-01-04T19:00:00Z
2013	1	4	1520	1530	-10	1700	1711	-11	9E	3719	N8501F	LGA	RIC	57	292	15	30	2013-01-04T20:00:00Z
2013	1	4	1520	1520	0	1645	1654	-9	9E	4105	N8836A	JFK	IAD	48	228	15	20	2013-01-04T20:00:00Z
2013	1	4	1540	1545	-5	1644	1703	-19	9E	3635	N8903A	JFK	BWI	40	184	15	45	2013-01-04T20:00:00Z
2013	1	4	1541	1540	1	1736	1743	-7	9E	3523	N932XJ	JFK	ORD	121	740	15	40	2013-01-04T20:00:00Z
2013	1	4	1553	1550	3	1755	1827	-32	9E	3601	N8948B	JFK	IND	102	665	15	50	2013-01-04T20:00:00Z
2013	1	4	1554	1540	14	1743	1716	27	9E	4178	N8525B	JFK	ROC	63	264	15	40	2013-01-04T20:00:00Z
2013	1	4	1601	1605	-4	1731	1754	-23	9E	3459	N934XJ	JFK	BNA	120	765	16	5	2013-01-04T21:00:00Z
2013	1	4	1621	1550	31	1830	1820	10	9E	3355	N602LR	JFK	MSP	166	1029	15	50	2013-01-04T20:00:00Z
2013	1	4	1630	1600	30	1736	1732	4	9E	3453	N904XJ	JFK	BOS	41	187	16	0	2013-01-04T21:00:00Z
2013	1	4	1640	1645	-5	1831	1906	-35	9E	4027	N8828D	EWR	CVG	93	569	16	45	2013-01-04T21:00:00Z
2013	1	4	1643	1605	38	1926	1925	1	9E	3325	N905XJ	JFK	DFW	208	1391	16	5	2013-01-04T21:00:00Z
2013	1	4	1643	1615	28	1857	1815	42	9E	3387	N901XJ	JFK	RDU	70	427	16	15	2013-01-04T21:00:00Z
2013	1	4	1649	1610	39	1749	1732	17	9E	3689	N8659B	JFK	PHL	28	94	16	10	2013-01-04T21:00:00Z
2013	1	4	1655	1659	-4	2111	2046	NA	9E	3375	N915XJ	JFK	SAT	NA	1587	16	59	2013-01-04T21:00:00Z
2013	1	4	1807	1815	-8	1915	1952	-37	9E	4277	N833AY	JFK	ORF	46	290	18	15	2013-01-04T23:00:00Z
2013	1	4	1809	1815	-6	1936	1958	-22	9E	4019	N8674A	JFK	RIC	56	288	18	15	2013-01-04T23:00:00Z
2013	1	4	1819	1815	4	2053	2037	16	9E	3424	N924XJ	JFK	DTW	92	509	18	15	2013-01-04T23:00:00Z
2013	1	4	1907	1845	22	2128	2137	-9	9E	3369	N925XJ	JFK	MSY	176	1182	18	45	2013-01-04T23:00:00Z
2013	1	4	1922	1915	7	2052	2111	-19	9E	3525	N920XJ	JFK	ORD	123	740	19	15	2013-01-05T00:00:00Z
2013	1	4	1922	1930	-8	2112	2151	-39	9E	3798	N8611A	JFK	CLT	87	541	19	30	2013-01-05T00:00:00Z
2013	1	4	1922	1925	-3	2051	2045	6	9E	4127	N8932C	JFK	IAD	50	228	19	25	2013-01-05T00:00:00Z
2013	1	4	1930	1810	80	2128	2037	51	9E	3542	N902XJ	JFK	MSP	155	1029	18	10	2013-01-04T23:00:00Z
2013	1	4	1935	1900	35	2126	2057	29	9E	3368	N921XJ	JFK	PIT	66	340	19	0	2013-01-05T00:00:00Z
2013	1	4	1946	1940	6	2059	2106	-7	9E	4091	N8903A	JFK	BWI	41	184	19	40	2013-01-05T00:00:00Z
2013	1	4	1950	2000	-10	2150	2147	3	9E	3320	N929XJ	JFK	BUF	63	301	20	0	2013-01-05T01:00:00Z
2013	1	4	1952	1935	17	2148	2145	3	9E	3899	N8836A	JFK	CLE	76	425	19	35	2013-01-05T00:00:00Z
2013	1	4	1952	1945	7	2231	2241	-10	9E	3314	N928XJ	JFK	JAX	124	828	19	45	2013-01-05T00:00:00Z
2013	1	4	1955	2000	-5	2205	2224	-19	9E	3439	N918XJ	JFK	CVG	90	589	20	0	2013-01-05T01:00:00Z
2013	1	4	1959	2005	-6	2211	2230	-19	9E	4033	N8886A	LGA	TYS	98	647	20	5	2013-01-05T01:00:00Z
2013	1	4	2036	2045	-9	2134	2216	-42	9E	3395	N904XJ	JFK	DCA	41	213	20	45	2013-01-05T01:00:00Z
2013	1	4	2100	1920	100	2224	2121	63	9E	3373	N931XJ	JFK	RDU	66	427	19	20	2013-01-05T00:00:00Z
2013	1	4	2113	2029	44	2157	2140	17	9E	3609	N8970D	JFK	PHL	26	94	20	29	2013-01-05T01:00:00Z
2013	1	4	NA	845	NA	NA	1015	NA	9E	3405	NA	JFK	DCA	NA	213	8	45	2013-01-04T13:00:00Z
2013	1	4	NA	1830	NA	NA	2044	NA	9E	3716	NA	EWR	DTW	NA	488	18	30	2013-01-04T23:00:00Z
2013	1	5	753	750	3	943	940	3	9E	3611	N8970D	JFK	PIT	74	340	7	50	2013-01-05T12:00:00Z
2013	1	5	801	805	-4	1025	1027	-2	9E	3538	N932XJ	JFK	MSP	156	1029	8	5	2013-01-05T13:00:00Z
2013	1	5	813	820	-7	956	957	-1	9E	3317	N929XJ	JFK	BUF	64	301	8	20	2013-01-05T13:00:00Z
2013	1	5	824	830	-6	1019	1021	-2	9E	4220	N8646A	JFK	RDU	70	427	8	30	2013-01-05T13:00:00Z
2013	1	5	830	830	0	946	947	-1	9E	4051	N8747B	JFK	BWI	36	184	8	30	2013-01-05T13:00:00Z
2013	1	5	839	845	-6	959	1013	-14	9E	3405	N921XJ	JFK	DCA	42	213	8	45	2013-01-05T13:00:00Z
2013	1	5	855	855	0	1108	1102	6	9E	3353	N922XJ	JFK	DTW	102	509	8	55	2013-01-05T13:00:00Z
2013	1	5	921	930	-9	1054	1101	-7	9E	3661	N8914A	JFK	ROC	54	264	9	30	2013-01-05T14:00:00Z
2013	1	5	1023	955	28	1107	1059	8	9E	3667	N8921B	JFK	PHL	26	94	9	55	2013-01-05T14:00:00Z
2013	1	5	1207	1155	12	1320	1302	18	9E	3483	N912XJ	JFK	BOS	43	187	11	55	2013-01-05T16:00:00Z
2013	1	5	1232	815	257	1405	957	248	9E	3521	N907XJ	JFK	ORD	133	740	8	15	2013-01-05T13:00:00Z
2013	1	5	1440	1450	-10	1623	1631	-8	9E	3318	N923XJ	JFK	BUF	60	301	14	50	2013-01-05T19:00:00Z
2013	1	5	1443	1450	-7	1649	1626	23	9E	3983	N8855A	JFK	RIC	59	288	14	50	2013-01-05T19:00:00Z
2013	1	5	1444	1445	-1	1548	1604	-16	9E	3452	N602LR	JFK	BOS	39	187	14	45	2013-01-05T19:00:00Z
2013	1	5	1448	1456	-8	1630	1622	8	9E	4357	N835AY	JFK	ORF	56	290	14	56	2013-01-05T19:00:00Z
2013	1	5	1507	1505	2	1623	1635	-12	9E	3393	N929XJ	JFK	DCA	42	213	15	5	2013-01-05T20:00:00Z
2013	1	5	1518	1520	-2	1646	1653	-7	9E	4105	N827AY	JFK	IAD	46	228	15	20	2013-01-05T20:00:00Z
2013	1	5	1537	1545	-8	1644	1701	-17	9E	3635	N8914A	JFK	BWI	42	184	15	45	2013-01-05T20:00:00Z
2013	1	5	1550	1540	10	1713	1714	-1	9E	4178	N8747B	JFK	ROC	55	264	15	40	2013-01-05T20:00:00Z
2013	1	5	1555	1550	5	1833	1825	8	9E	3427	N914XJ	JFK	IND	126	665	15	50	2013-01-05T20:00:00Z
2013	1	5	1556	1540	16	1751	1742	9	9E	3523	N912XJ	JFK	ORD	136	740	15	40	2013-01-05T20:00:00Z
2013	1	5	1602	1605	-3	1755	1752	3	9E	3459	N932XJ	JFK	BNA	136	765	16	5	2013-01-05T21:00:00Z
2013	1	5	1605	1610	-5	1656	1731	-35	9E	3689	N8751D	JFK	PHL	27	94	16	10	2013-01-05T21:00:00Z
2013	1	5	1607	1610	-3	1743	1800	-17	9E	3640	N8970D	JFK	PIT	68	340	16	10	2013-01-05T21:00:00Z
2013	1	5	1607	1615	-8	1800	1813	-13	9E	4183	N8710A	JFK	RDU	74	427	16	15	2013-01-05T21:00:00Z
2013	1	5	1610	1605	5	1929	1924	5	9E	3325	N902XJ	JFK	DFW	234	1391	16	5	2013-01-05T21:00:00Z
